city,local,co,no2,o3,pm10,pm25,so2
Lucknow,2020-10-27T18:15:00+05:30,80,143.58,3.15,999.99,231.2,11.78
Lucknow,2020-10-27T18:45:00+05:30,2140,143.04,2.78,0,359.7,12.23
Lucknow,2020-10-27T19:00:00+05:30,1940,143.48,2.09,0,378.5,12.43
Lucknow,2020-10-27T19:15:00+05:30,3260,137.94,2.21,0,378.5,12.57
Lucknow,2020-10-27T19:45:00+05:30,2520,133.5,2.14,999.99,425,13.22
Lucknow,2020-10-27T20:15:00+05:30,110,135.99,2.38,999.99,435,10.81
Lucknow,2020-10-27T20:45:00+05:30,0,126.34,2.43,829.49,403.2,10.29
Lucknow,2020-10-27T21:00:00+05:30,120,119.06,2.61,829.49,396.4,9.95
Lucknow,2020-10-27T21:15:00+05:30,20,115.92,2.7,829.49,396.4,9.87
Lucknow,2020-10-27T21:30:00+05:30,1000,115.41,4.54,680.08,396.4,10.21
Lucknow,2020-10-27T22:30:00+05:30,1470,117.33,2.11,671.53,337.6,11.99
Lucknow,2020-10-27T23:15:00+05:30,780,121.47,2.33,778.43,310.8,11.92
Lucknow,2020-10-28T01:30:00+05:30,2240,74.45,2.79,470.45,305.7,10.99
Lucknow,2020-10-28T01:45:00+05:30,1990,81.94,3.39,320.33,251,11.1
Lucknow,2020-10-28T02:00:00+05:30,1250,80.81,5.03,320.33,243.3,11.28
Lucknow,2020-10-28T03:00:00+05:30,320,96.85,1.14,473.8,264.1,12.63
Lucknow,2020-10-28T07:00:00+05:30,500,66.24,12.88,319.91,207.9,11.79
Lucknow,2020-10-28T07:45:00+05:30,1650,45.78,16.5,330.53,213.3,11.28
Lucknow,2020-10-28T08:30:00+05:30,70,39.77,26.23,318.99,214,12.85
Lucknow,2020-10-28T12:00:00+05:30,1150,34.5,70.42,371.42,0,13.62
Lucknow,2020-10-28T13:30:00+05:30,3010,36.43,61.3,316.39,4.8,11.56
Lucknow,2020-10-28T15:45:00+05:30,2250,85.18,13.03,198.15,3.6,11.96
Gurugram,2020-10-26T04:30:00+05:30,980,21.35,6.46,182.89,187.72,6.99
Gurugram,2020-10-26T04:45:00+05:30,980,20.83,5.12,172.91,191.48,7.12
Gurugram,2020-10-26T05:30:00+05:30,970,20.56,5.07,147.18,193.55,6.71
Gurugram,2020-10-26T06:00:00+05:30,970,15.23,6.83,141.77,195.93,6.54
Gurugram,2020-10-26T06:15:00+05:30,970,20.11,6.01,141.77,195.93,6.68
Gurugram,2020-10-26T06:45:00+05:30,1000,19.06,4.9,148.63,200.66,6.68
Gurugram,2020-10-26T07:30:00+05:30,1060,20.4,6.58,164.5,216.04,6.73
Gurugram,2020-10-26T08:00:00+05:30,1030,20.74,6.63,212.64,197.03,6.86
Gurugram,2020-10-26T09:00:00+05:30,1150,21.61,3.05,228.13,198.16,9.54
Gurugram,2020-10-26T09:45:00+05:30,1200,25.84,2.52,249.22,210.42,9.81
Gurugram,2020-10-26T19:15:00+05:30,690,23.9,9.65,241.42,145.82,11.03
Gurugram,2020-10-26T20:00:00+05:30,670,24.57,6.45,246.47,159.34,10.51
Gurugram,2020-10-26T20:15:00+05:30,740,24.64,5.87,236.87,157.78,6.65
Gurugram,2020-10-26T20:30:00+05:30,760,24.27,4.68,233.95,155.63,4.95
Gurugram,2020-10-26T21:00:00+05:30,820,24.99,3.96,233.95,155.63,5.09
Gurugram,2020-10-26T22:00:00+05:30,990,25.92,5.3,235.93,159.32,5.11
Gurugram,2020-10-26T23:00:00+05:30,1080,25.93,4.26,238.67,168.31,4.97
Gurugram,2020-10-27T00:30:00+05:30,1110,26.83,5.74,232.01,172.52,10.67
Gurugram,2020-10-27T01:15:00+05:30,1130,26.6,6.99,228.93,181.07,10.27
Gurugram,2020-10-27T01:30:00+05:30,1130,26.61,7.79,227.99,192.76,10.39
Gurugram,2020-10-27T03:30:00+05:30,1080,23.62,7.11,218.59,218.93,10.02
Gurugram,2020-10-27T04:15:00+05:30,1060,23.65,9.02,225.36,226.72,13.19
Gurugram,2020-10-27T05:30:00+05:30,1070,23.49,9.57,238,999.99,14.4
Gurugram,2020-10-27T06:30:00+05:30,1060,24.09,7.91,276.94,318.98,14.37
Gurugram,2020-10-27T08:00:00+05:30,1080,24.7,7.93,281.53,269.52,14.82
Gurugram,2020-10-27T11:30:00+05:30,1500,28.89,6.53,271.21,0,10.43
Gurugram,2020-10-27T12:30:00+05:30,1410,31.71,3.93,247.19,169.26,6.85
Gurugram,2020-10-27T13:15:00+05:30,1350,31.5,10.37,236.51,171.17,6.86
Gurugram,2020-10-27T18:15:00+05:30,1020,24.26,14.08,124.48,89.07,5.09
Gurugram,2020-10-27T18:45:00+05:30,1040,23.11,16.31,124.48,89.07,4.91
Gurugram,2020-10-27T19:00:00+05:30,1050,23.04,16.71,140.53,97.22,4.85
Gurugram,2020-10-27T19:15:00+05:30,1060,22.83,11.8,155.21,118.38,5.05
Gurugram,2020-10-27T19:45:00+05:30,1070,22.2,13.48,155.21,118.38,5
Gurugram,2020-10-27T20:00:00+05:30,1040,21.84,14.02,152.62,122.1,4.26
Gurugram,2020-10-27T20:30:00+05:30,1100,21.32,13.11,150.25,131.78,1.27
Gurugram,2020-10-27T20:45:00+05:30,1120,21.16,9.73,150.25,131.78,0.95
Gurugram,2020-10-27T21:00:00+05:30,1130,20.91,10.48,157.95,137.95,0.79
Gurugram,2020-10-27T21:15:00+05:30,1140,20.6,10.08,164.99,154.01,0.8
Gurugram,2020-10-27T21:30:00+05:30,1150,20.53,8.84,164.99,154.01,0.96
Gurugram,2020-10-27T22:30:00+05:30,1230,21.31,9.49,171.73,153.34,0.52
Gurugram,2020-10-27T23:30:00+05:30,1340,21.95,10.18,179.48,156.45,0.57
Gurugram,2020-10-28T01:00:00+05:30,1490,23.3,10.61,172.62,151.19,10.07
Gurugram,2020-10-28T01:30:00+05:30,1540,22.54,10.44,173.93,158.57,9.82
Gurugram,2020-10-28T02:00:00+05:30,1600,22.1,10.87,172.26,160.43,10.21
Gurugram,2020-10-28T02:30:00+05:30,1660,22.39,10.23,170.74,165.27,9.99
Gurugram,2020-10-28T03:00:00+05:30,1680,22.17,9.9,164.95,150.35,10.05
Gurugram,2020-10-28T03:30:00+05:30,1730,21.93,8.88,159.66,143.58,9.96
Gurugram,2020-10-28T07:15:00+05:30,1780,22.38,11.76,202.71,167.37,9.57
Gurugram,2020-10-28T07:45:00+05:30,1760,22.23,9.66,202.71,171.92,10
Gurugram,2020-10-28T11:15:00+05:30,0,32.78,21.35,287.31,284.31,11.15
Gurugram,2020-10-28T11:30:00+05:30,0,33.91,21.18,287.31,263.64,11.26
Gurugram,2020-10-28T12:00:00+05:30,10,38.4,15.36,297.41,268.41,10.86
Gurugram,2020-10-28T12:30:00+05:30,1230,48.96,22.26,307.07,271.45,9.39
Gurugram,2020-10-28T12:45:00+05:30,1300,43.61,25.12,307.07,271.45,9.14
Gurugram,2020-10-28T13:30:00+05:30,1250,31.74,17.14,291.51,262.03,9.63
Gurugram,2020-10-28T15:45:00+05:30,1100,23.12,32.04,204.8,160.74,10.79
Kannur,2020-10-26T04:30:00+05:30,840,12.11,0.88,22.39,14.92,0.3
Kannur,2020-10-26T05:15:00+05:30,1070,12.33,0.81,33.3,22.2,0.55
Kannur,2020-10-26T05:45:00+05:30,1090,12.17,0.85,20.73,13.82,0.21
Kannur,2020-10-26T06:00:00+05:30,1270,12.29,0.87,24.16,16.11,0.25
Kannur,2020-10-26T06:30:00+05:30,1140,12.16,0.9,22.27,14.84,0.31
Kannur,2020-10-26T07:15:00+05:30,1210,12.2,1.21,18.62,12.41,0.53
Kannur,2020-10-26T07:45:00+05:30,1170,12.35,1.28,24.24,16.16,0.47
Kannur,2020-10-26T08:45:00+05:30,990,12.25,1.49,22.99,15.32,0.05
Kannur,2020-10-26T09:30:00+05:30,1070,12.01,2.08,26.49,17.66,0.7
Kannur,2020-10-26T19:00:00+05:30,1060,12.17,2.49,22.05,14.7,2.16
Kannur,2020-10-26T19:45:00+05:30,1030,12.31,1.65,25.24,16.83,1.58
Kannur,2020-10-26T20:00:00+05:30,1040,12.32,1.53,24.93,16.62,1.7
Kannur,2020-10-26T20:15:00+05:30,1060,12.26,1.23,23.31,15.54,1.91
Kannur,2020-10-26T20:45:00+05:30,1110,12.07,1.31,24.14,16.09,1.77
Kannur,2020-10-26T21:45:00+05:30,1190,12.42,0.71,24,16,1.38
Kannur,2020-10-27T00:15:00+05:30,930,12.27,0.77,24.8,16.53,0.03
Kannur,2020-10-27T01:00:00+05:30,900,12.26,0.79,27.77,18.51,0
Kannur,2020-10-27T01:15:00+05:30,890,12.45,0.64,24.9,16.6,0
Kannur,2020-10-27T03:15:00+05:30,910,12.11,1.19,21.32,14.21,0.02
Kannur,2020-10-27T04:00:00+05:30,920,12.1,1.18,21.66,14.44,0
Kannur,2020-10-27T05:15:00+05:30,950,12.15,0.96,27.78,18.52,0.32
Kannur,2020-10-27T06:15:00+05:30,950,12.05,0.59,23.14,15.43,0.39
Kannur,2020-10-27T07:30:00+05:30,1110,12.05,0.89,24.4,16.27,0.44
Kannur,2020-10-27T11:15:00+05:30,1260,12.22,5.07,21.09,14.06,0.99
Kannur,2020-10-27T12:15:00+05:30,1110,12.17,5.55,21.28,14.18,1.02
Kannur,2020-10-27T13:00:00+05:30,1010,12.18,4.67,29.66,19.77,1.35
Kannur,2020-10-27T18:00:00+05:30,1050,12.04,3.82,21.1,14.07,1.54
Kannur,2020-10-27T18:30:00+05:30,1040,12.13,3.96,26.55,17.7,1.7
Kannur,2020-10-27T18:45:00+05:30,980,11.8,3.53,25.74,17.16,1.49
Kannur,2020-10-27T19:00:00+05:30,990,12.24,3.61,27.88,18.59,1.48
Kannur,2020-10-27T19:30:00+05:30,1010,12.23,3.29,21.87,14.58,1.8
Kannur,2020-10-27T19:45:00+05:30,1030,12.29,3.19,23.43,15.62,1.68
Kannur,2020-10-27T20:15:00+05:30,1050,12.26,3.19,21.05,14.03,1.55
Kannur,2020-10-27T20:30:00+05:30,1010,12.1,3.16,26.48,17.66,1.6
Kannur,2020-10-27T20:45:00+05:30,1020,11.97,2.6,22.68,15.12,1.56
Kannur,2020-10-27T21:00:00+05:30,1040,12.12,2.77,30.48,20.32,1.36
Kannur,2020-10-27T21:15:00+05:30,980,12.06,2.85,22.75,15.17,1.63
Kannur,2020-10-27T22:15:00+05:30,1080,12.18,2.26,21.85,14.57,1.88
Kannur,2020-10-27T23:15:00+05:30,1060,12.23,2.2,23.22,15.48,1.9
Kannur,2020-10-28T00:30:00+05:30,830,11.81,1.81,25.33,16.89,0.29
Kannur,2020-10-28T00:45:00+05:30,850,12.1,1.58,19.52,13.02,0.43
Kannur,2020-10-28T01:15:00+05:30,900,12.26,1.92,18.36,12.24,0.25
Kannur,2020-10-28T01:30:00+05:30,920,12.32,1.73,23.87,15.92,0.17
Kannur,2020-10-28T01:45:00+05:30,920,12.02,1.48,20.51,13.68,0.18
Kannur,2020-10-28T02:15:00+05:30,970,12.29,1.62,20.58,13.72,0.32
Kannur,2020-10-28T02:45:00+05:30,990,12.06,1.47,24.52,16.35,0.32
Kannur,2020-10-28T03:15:00+05:30,980,12.22,1.36,21.41,14.27,0.15
Kannur,2020-10-28T07:00:00+05:30,1170,11.97,2.16,25.94,17.3,0
Kannur,2020-10-28T07:30:00+05:30,1030,12.4,1.19,24.23,16.16,0
Kannur,2020-10-28T11:00:00+05:30,1030,12.1,4.3,26.44,17.63,0
Kannur,2020-10-28T11:15:00+05:30,1160,12.22,5.07,26.27,17.51,0
Kannur,2020-10-28T11:45:00+05:30,990,12.24,4.63,23.86,15.9,0.48
Kannur,2020-10-28T12:15:00+05:30,970,12.28,5.59,28.75,19.17,0.64
Kannur,2020-10-28T12:30:00+05:30,1050,12.13,4.08,18.17,12.11,0.75
Kannur,2020-10-28T13:15:00+05:30,910,12.1,2.34,19.54,13.03,0.46
Kannur,2020-10-28T15:30:00+05:30,910,11.99,5.86,25.62,17.08,1.21
Tirupati,2020-10-26T04:45:00+05:30,710,6.1,52.9,57,37,3.4
Tirupati,2020-10-26T05:15:00+05:30,760,15.3,41.6,57,37,3.9
Tirupati,2020-10-26T06:00:00+05:30,820,34.3,25.9,69,55,3.3
Tirupati,2020-10-26T06:15:00+05:30,880,36,27.9,69,55,5.3
Tirupati,2020-10-26T06:45:00+05:30,820,31.6,36.8,87,56,7.2
Tirupati,2020-10-26T07:15:00+05:30,780,33.8,42.6,87,56,14.2
Tirupati,2020-10-26T07:45:00+05:30,920,30.8,46.5,77,58,15.1
Tirupati,2020-10-26T09:00:00+05:30,880,34.3,58,85,53,9.7
Tirupati,2020-10-26T09:45:00+05:30,440,24.1,75.5,92,56,8.3
Tirupati,2020-10-26T12:15:00+05:30,930,24,59.5,98,53,8.3
Tirupati,2020-10-26T19:15:00+05:30,1060,24.2,49.5,103,71,4.4
Tirupati,2020-10-26T19:45:00+05:30,1060,19.9,51.3,108,78,3.6
Tirupati,2020-10-26T20:00:00+05:30,1190,27,45,108,78,5
Tirupati,2020-10-26T20:30:00+05:30,1090,21.3,42.6,108,78,4.9
Tirupati,2020-10-26T20:45:00+05:30,1050,22,42.1,112,88,5
Tirupati,2020-10-26T22:00:00+05:30,1030,20.7,40,111,91,2.6
Tirupati,2020-10-26T23:00:00+05:30,980,18.6,43.5,110,96,3.8
Tirupati,2020-10-27T00:30:00+05:30,860,11.7,55.2,100,76,4.3
Tirupati,2020-10-27T01:15:00+05:30,860,10.1,52.9,97,73,4.5
Tirupati,2020-10-27T01:30:00+05:30,860,10.2,47.9,97,73,4.5
Tirupati,2020-10-27T03:30:00+05:30,880,6.6,54.9,90,68,5.2
Tirupati,2020-10-27T04:15:00+05:30,880,8.5,62.2,98,69,6.7
Tirupati,2020-10-27T05:15:00+05:30,1030,23.3,43.8,110,71,6.5
Tirupati,2020-10-27T06:15:00+05:30,960,17.1,50.4,106,77,6.7
Tirupati,2020-10-27T08:00:00+05:30,1050,26.8,49,124,76,6.6
Tirupati,2020-10-27T11:15:00+05:30,950,20.1,56.4,106,70,8.8
Tirupati,2020-10-27T11:30:00+05:30,920,17.5,61.5,106,70,5.9
Tirupati,2020-10-27T12:30:00+05:30,1050,25,57.9,89,60,3.1
Tirupati,2020-10-27T13:15:00+05:30,810,23.7,47.2,92,63,7.1
Tirupati,2020-10-27T18:15:00+05:30,970,19.7,46,57,43,5.2
Tirupati,2020-10-27T18:45:00+05:30,960,22.2,48.6,72,39,6.2
Tirupati,2020-10-27T19:00:00+05:30,980,18.3,45.8,72,39,5.7
Tirupati,2020-10-27T19:15:00+05:30,940,20.1,37.6,72,39,5.9
Tirupati,2020-10-27T19:45:00+05:30,920,16.1,47.7,64,44,5
Tirupati,2020-10-27T20:15:00+05:30,1010,15.4,44.5,64,44,5.4
Tirupati,2020-10-27T20:45:00+05:30,900,11.7,52.1,61,45,5.6
Tirupati,2020-10-27T21:00:00+05:30,920,16.4,48.9,61,45,5
Tirupati,2020-10-27T21:15:00+05:30,960,18.7,46,61,45,5.3
Tirupati,2020-10-27T21:30:00+05:30,970,17.5,42.1,61,45,4.9
Tirupati,2020-10-27T22:30:00+05:30,920,15.4,45.1,69,51,5.4
Tirupati,2020-10-27T23:15:00+05:30,880,13.4,51.7,67,48,5.4
Tirupati,2020-10-28T00:45:00+05:30,760,8.8,56.5,59,40,6.3
Tirupati,2020-10-28T01:00:00+05:30,760,8.1,59.3,59,40,6
Tirupati,2020-10-28T01:30:00+05:30,740,7,60.5,59,40,5.3
Tirupati,2020-10-28T01:45:00+05:30,740,6.5,64.5,61,44,6.1
Tirupati,2020-10-28T02:00:00+05:30,740,6.7,60.1,61,44,6
Tirupati,2020-10-28T02:15:00+05:30,760,6.3,67.3,61,44,5.9
Tirupati,2020-10-28T02:30:00+05:30,760,5.5,65.7,61,44,5.5
Tirupati,2020-10-28T03:30:00+05:30,810,4.4,74.2,67,38,6.4
Tirupati,2020-10-28T05:45:00+05:30,690,11.5,69.9,72,49,6.3
Tirupati,2020-10-28T07:15:00+05:30,780,17,69.2,69,40,7.3
Tirupati,2020-10-28T07:45:00+05:30,770,17.7,67.6,77,42,8
Tirupati,2020-10-28T08:30:00+05:30,840,24.1,64.2,77,42,7.4
Tirupati,2020-10-28T11:15:00+05:30,870,24.6,69.2,86,48,872.7
Tirupati,2020-10-28T11:45:00+05:30,800,4.6,75,88,45,8.1
Tirupati,2020-10-28T12:00:00+05:30,890,26.6,75,88,45,7.2
Tirupati,2020-10-28T12:30:00+05:30,900,21.1,63.2,88,45,7
Tirupati,2020-10-28T12:45:00+05:30,920,21.8,61.9,88,41,6.8
Tirupati,2020-10-28T13:15:00+05:30,870,21.1,65.8,88,41,7.3
Tirupati,2020-10-28T13:30:00+05:30,920,21.2,67.4,88,41,7.6
Tirupati,2020-10-28T15:45:00+05:30,960,22.5,50.6,86,50,5.7
Tirupati,2020-10-28T16:45:00+05:30,980,23.3,53.5,84,53,5.4
Eloor,2020-10-26T04:30:00+05:30,710,8.85,7.59,36.48,19.64,5.39
Eloor,2020-10-26T05:15:00+05:30,660,8.77,7.22,37.73,22.37,5.71
Eloor,2020-10-26T05:45:00+05:30,690,9.11,7.26,37.73,22.37,5.72
Eloor,2020-10-26T06:00:00+05:30,850,8.9,7.42,36.69,22.09,2.95
Eloor,2020-10-26T06:30:00+05:30,780,8.84,7.09,29.91,20.28,3.98
Eloor,2020-10-26T07:15:00+05:30,690,9.07,8.4,24.92,22.12,4.53
Eloor,2020-10-26T07:45:00+05:30,600,8.66,10.2,24.92,22.12,4.62
Eloor,2020-10-26T09:00:00+05:30,840,8.7,21.5,29.97,22.98,11.07
Eloor,2020-10-26T09:30:00+05:30,880,8.99,25.22,27.83,19.46,4.48
Eloor,2020-10-26T19:15:00+05:30,640,8.91,15.23,24.11,21.32,2.75
Eloor,2020-10-26T19:45:00+05:30,800,9.06,13.53,24.11,21.32,2.7
Eloor,2020-10-26T20:00:00+05:30,760,8.88,12.7,23.51,23.29,3.25
Eloor,2020-10-26T20:30:00+05:30,680,9.18,11.64,19.59,36.13,3.37
Eloor,2020-10-26T20:45:00+05:30,690,9.18,13.02,19.59,36.13,3.34
Eloor,2020-10-26T21:45:00+05:30,640,9.19,11.96,28.92,35.99,4.12
Eloor,2020-10-26T22:45:00+05:30,530,9.1,10.93,22.62,28.19,2.57
Eloor,2020-10-27T00:15:00+05:30,660,8.64,9.35,19.83,18.91,1.96
Eloor,2020-10-27T01:00:00+05:30,760,9.24,8.27,19.57,18.94,2.09
Eloor,2020-10-27T01:15:00+05:30,750,8.97,8.58,17.87,19.11,1.99
Eloor,2020-10-27T03:30:00+05:30,770,8.84,7.95,23.05,22.54,2.79
Eloor,2020-10-27T04:00:00+05:30,760,8.92,8.57,23.57,22.71,2.74
Eloor,2020-10-27T05:15:00+05:30,710,9.01,6.5,24.02,25.58,3.66
Eloor,2020-10-27T06:15:00+05:30,710,9.29,7.47,22.94,23.66,3.4
Eloor,2020-10-27T07:45:00+05:30,590,9.27,6.9,20.53,22.15,4.33
Eloor,2020-10-27T11:30:00+05:30,670,8.5,31.82,16.6,4.2,2.95
Eloor,2020-10-27T12:15:00+05:30,620,9.01,27.75,13.94,3.69,3.6
Eloor,2020-10-27T13:00:00+05:30,800,8.79,27.97,14.94,3.79,3.6
Eloor,2020-10-27T18:00:00+05:30,910,8.85,14.52,27.47,4.33,3.12
Eloor,2020-10-27T18:30:00+05:30,910,8.91,14.52,27.47,4.33,3.12
Eloor,2020-10-27T18:45:00+05:30,680,8.9,8.84,28.77,4.12,6.42
Eloor,2020-10-27T19:00:00+05:30,720,8.73,12.51,29.01,4.79,5.5
Eloor,2020-10-27T19:30:00+05:30,710,8.88,15,30.6,9.17,5.55
Eloor,2020-10-27T19:45:00+05:30,670,8.88,15.09,30.6,9.17,5.65
Eloor,2020-10-27T20:15:00+05:30,540,8.85,11.53,23.56,8.46,5.41
Eloor,2020-10-27T20:30:00+05:30,660,8.96,14.45,23.56,8.46,5.25
Eloor,2020-10-27T20:45:00+05:30,760,9.02,17.27,23.56,8.46,5.13
Eloor,2020-10-27T21:00:00+05:30,680,9.21,17.02,22.91,8.39,5.44
Eloor,2020-10-27T21:15:00+05:30,630,8.93,17.46,18.65,7.93,4.97
Eloor,2020-10-27T22:15:00+05:30,720,8.87,14.71,23,7.31,6.05
Eloor,2020-10-27T23:15:00+05:30,740,8.64,15.34,24.77,5.86,4.54
Eloor,2020-10-28T00:45:00+05:30,640,8.76,15.26,20.28,4.85,4.85
Eloor,2020-10-28T01:15:00+05:30,760,9.03,9.97,20.56,5.36,4.36
Eloor,2020-10-28T01:45:00+05:30,770,8.82,9.18,20.56,5.36,5.14
Eloor,2020-10-28T02:15:00+05:30,820,9.1,8.35,33.11,5.21,4.8
Eloor,2020-10-28T02:45:00+05:30,780,9.05,8.36,33.11,5.21,4.86
Eloor,2020-10-28T03:15:00+05:30,670,8.97,8.68,34.34,5.55,4.64
Eloor,2020-10-28T07:00:00+05:30,770,8.72,7.36,39.11,3.58,3.65
Eloor,2020-10-28T07:45:00+05:30,640,9,8.62,37.43,3.76,3.66
Eloor,2020-10-28T11:00:00+05:30,730,8.89,39.36,35.13,5.05,3.23
Eloor,2020-10-28T11:30:00+05:30,810,8.77,45.1,27.01,4.36,1.91
Eloor,2020-10-28T11:45:00+05:30,610,9.06,44.16,27.01,4.36,2.44
Eloor,2020-10-28T12:15:00+05:30,720,9.13,39.33,20.88,3.8,1.79
Eloor,2020-10-28T12:30:00+05:30,670,9.14,35.43,20.88,3.8,2.38
Eloor,2020-10-28T13:00:00+05:30,670,8.89,37.84,21.38,3.88,9.25
Eloor,2020-10-28T13:15:00+05:30,740,8.89,29.2,24.66,4.36,13.33
Eloor,2020-10-28T15:30:00+05:30,800,8.71,27.25,18.41,4.14,0.96
Eloor,2020-10-28T16:15:00+05:30,600,8.45,28.16,22.6,3.83,1.08
Eloor,2020-10-28T16:30:00+05:30,650,8.78,28.1,22.6,3.83,0.83
Hisar,2020-10-26T04:30:00+05:30,1150,16.16,82.71,273.07,200.2,27.13
Hisar,2020-10-26T05:15:00+05:30,1200,15.37,79.75,272.85,200.26,24.16
Hisar,2020-10-26T05:45:00+05:30,1240,17.05,75.13,271.13,200.7,26.26
Hisar,2020-10-26T06:00:00+05:30,1260,18.44,73.14,271.13,200.7,27.98
Hisar,2020-10-26T06:30:00+05:30,1320,22.28,71.2,291.31,219.72,27.56
Hisar,2020-10-26T07:00:00+05:30,1570,40.63,69.68,291.31,219.72,30.52
Hisar,2020-10-26T07:45:00+05:30,1520,36.42,67.29,325,224.17,40.51
Hisar,2020-10-26T09:30:00+05:30,1280,22.26,62.74,445.93,242.64,35.04
Hisar,2020-10-26T19:00:00+05:30,1300,36.7,66.71,253.07,135.45,28.73
Hisar,2020-10-26T19:30:00+05:30,1300,28.02,70.3,305.68,140.61,28.46
Hisar,2020-10-26T20:00:00+05:30,1280,25.07,69.64,305.68,140.61,23.08
Hisar,2020-10-26T20:15:00+05:30,1450,27.97,71.4,306.87,141.23,30.55
Hisar,2020-10-26T20:30:00+05:30,1410,27.86,72.7,316.36,146.24,28.15
Hisar,2020-10-26T21:45:00+05:30,1180,21.99,72.4,314.74,158.99,21.98
Hisar,2020-10-26T22:45:00+05:30,1190,23.85,75.64,318.32,191.12,20.6
Hisar,2020-10-27T00:15:00+05:30,1380,20.49,68.3,313.5,198.81,29.5
Hisar,2020-10-27T01:00:00+05:30,1420,19.08,68.22,348.61,232.54,30.33
Hisar,2020-10-27T01:15:00+05:30,1400,18.6,67.92,349.53,235.47,28.74
Hisar,2020-10-27T03:15:00+05:30,1240,14.52,71.83,354.36,267.89,21.31
Hisar,2020-10-27T04:00:00+05:30,1040,12.87,75.99,337.68,250.48,21.9
Hisar,2020-10-27T05:00:00+05:30,950,14.66,78.79,297.72,213.72,24.7
Hisar,2020-10-27T06:15:00+05:30,1240,18.86,79.58,286.88,205.39,22.5
Hisar,2020-10-27T07:00:00+05:30,1320,22.55,80.38,315.43,218.02,22.6
Hisar,2020-10-27T11:15:00+05:30,670,8.61,18.39,335.32,218.25,8.87
Hisar,2020-10-27T12:15:00+05:30,420,1.07,24.34,0,0,19.95
Hisar,2020-10-27T13:00:00+05:30,340,47.27,20.14,210.72,111.27,16.4
Hisar,2020-10-27T18:00:00+05:30,790,57.34,49.21,167.21,43.31,27.66
Hisar,2020-10-27T18:30:00+05:30,1050,69.45,44.75,167.21,43.31,28.5
Hisar,2020-10-27T18:45:00+05:30,1340,72.84,43.07,239.17,76.94,29.94
Hisar,2020-10-27T19:00:00+05:30,1130,66.87,41.87,253.57,83.66,26.4
Hisar,2020-10-27T19:30:00+05:30,1170,62.69,40.92,253.57,83.66,24.82
Hisar,2020-10-27T20:00:00+05:30,2240,112.3,39.68,265.65,77.26,18.74
Hisar,2020-10-27T20:30:00+05:30,2080,110.7,37.62,265.65,77.26,22.87
Hisar,2020-10-27T20:45:00+05:30,2220,110.82,36.88,310.21,111.88,22.05
Hisar,2020-10-27T21:00:00+05:30,2410,109.98,36.36,319.13,118.8,22.18
Hisar,2020-10-27T21:15:00+05:30,2570,112.98,35.26,319.13,118.8,23.01
Hisar,2020-10-27T22:15:00+05:30,1990,104.08,37.3,366.91,132.39,18.46
Hisar,2020-10-27T23:00:00+05:30,2370,106.8,43.94,345.99,175.82,11.33
Hisar,2020-10-28T00:30:00+05:30,1730,90.9,49.65,328.73,148.97,17.24
Hisar,2020-10-28T00:45:00+05:30,1650,91.22,49.41,318.78,174.81,16.05
Hisar,2020-10-28T01:15:00+05:30,1210,66.47,50.73,316.79,179.98,13.78
Hisar,2020-10-28T01:30:00+05:30,1240,67.41,51.24,316.79,179.98,12.8
Hisar,2020-10-28T01:45:00+05:30,1220,67.33,50.77,282.58,166.32,12.56
Hisar,2020-10-28T02:00:00+05:30,1300,62.53,51.96,275.74,163.59,12.97
Hisar,2020-10-28T02:15:00+05:30,1050,50.37,52.66,275.74,163.59,14.15
Hisar,2020-10-28T02:45:00+05:30,920,35.84,49.73,251.31,155.81,13.72
Hisar,2020-10-28T03:15:00+05:30,880,33.9,47.35,246.43,154.25,14.51
Hisar,2020-10-28T05:30:00+05:30,850,75.27,40.82,202.43,141.89,12.68
Hisar,2020-10-28T07:00:00+05:30,1090,74.11,45.43,214.12,144.89,15.97
